"age","workclass","fnlwgt","education","educational-num","marital-status","occupation","relationship","race","gender","capital-gain","capital-loss","hours-per-week","native-country","income"
23,"Private",195532,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
24,"Private",92609,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,45,"United-States","<=50K"
27,"Private",247819,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
27,"Local-gov",229223,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Female",0,0,40,"United-States",">50K"
23,"State-gov",35633,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
40,"Private",53727,"Masters",14,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States",">50K"
28,"Private",410351,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
20,"Private",133061,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"Private",107895,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
33,"Local-gov",27959,"HS-grad",9,"Never-married","Other-service","Unmarried","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
26,"Private",179569,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"State-gov",113129,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,65,"United-States","<=50K"
21,"Private",315303,"Some-college",10,"Never-married","Other-service","Own-child","Black","Male",0,0,20,"United-States","<=50K"
24,"Private",183594,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,40,"United-States","<=50K"
26,"Private",341353,"Bachelors",13,"Never-married","Other-service","Other-relative","White","Male",0,0,15,"United-States","<=50K"
26,"Private",269060,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc",33308,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
32,"Private",107218,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
25,"Private",123586,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Other","Male",0,0,40,"United-States","<=50K"
20,"Private",122346,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
23,"Private",162228,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
29,"State-gov",183285,"Some-college",10,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,36,"United-States","<=50K"
24,"Private",450695,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,35,"United-States","<=50K"
22,"?",77873,"9th",5,"Never-married","?","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
29,"Private",206351,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",140001,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,35,"El-Salvador","<=50K"
22,"?",287988,"Some-college",10,"Never-married","?","Not-in-family","White","Male",0,0,15,"United-States","<=50K"
21,"Private",143604,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
21,"Private",57951,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K"
35,"Private",140752,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
36,"Private",185607,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,30,"United-States","<=50K"
39,"Private",97136,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
27,"Self-emp-inc",376936,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
32,"Private",257043,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,42,"United-States","<=50K"
29,"Private",187073,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",243368,"Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,36,"Mexico","<=50K"
24,"Private",32921,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,50,"United-States","<=50K"
24,"Private",117167,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,53,"United-States","<=50K"
30,"Private",114691,"Bachelors",13,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,40,"United-States","<=50K"
35,"Private",190194,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Self-emp-not-inc",204209,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,60,"United-States","<=50K"
24,"Private",226668,"HS-grad",9,"Never-married","Other-service","Not-in-family","Amer-Indian-Eskimo","Male",0,0,35,"United-States","<=50K"
34,"Self-emp-inc",174215,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",4787,0,45,"France",">50K"
37,"Private",118681,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,38,"Puerto-Rico","<=50K"
31,"Private",217962,"Some-college",10,"Never-married","Protective-serv","Other-relative","Black","Male",0,0,40,"?","<=50K"
36,"Private",143385,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",122175,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"Private",246974,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",250819,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",196508,"Some-college",10,"Never-married","Sales","Own-child","Black","Female",0,0,40,"United-States","<=50K"
20,"Private",129240,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K"
23,"Private",160968,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States","<=50K"
30,"Private",109282,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K"
28,"Private",55360,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
28,"Private",183597,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",594,0,50,"Germany","<=50K"
27,"Private",69132,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"State-gov",200469,"Some-college",10,"Never-married","Protective-serv","Unmarried","Black","Female",3887,0,40,"United-States","<=50K"
25,"Federal-gov",55636,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
21,"Private",34616,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
33,"Private",174789,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
33,"Private",280111,"11th",7,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,38,"United-States","<=50K"
25,"Private",237865,"Some-college",10,"Never-married","Other-service","Own-child","Black","Male",0,0,42,"United-States","<=50K"
20,"Private",173851,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"Private",201481,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Private",336440,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",46645,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,9,"United-States","<=50K"
31,"Private",226696,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States",">50K"
36,"Private",235371,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
29,"Private",255949,"Bachelors",13,"Never-married","Sales","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
21,"Private",111676,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",151443,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","Black","Female",0,0,30,"United-States","<=50K"
31,"Private",145935,"HS-grad",9,"Never-married","Exec-managerial","Own-child","Black","Male",0,0,40,"United-States","<=50K"
30,"Private",144593,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"?","<=50K"
26,"State-gov",147719,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,20,"India","<=50K"
30,"?",147215,"Some-college",10,"Never-married","?","Own-child","White","Female",0,0,30,"United-States","<=50K"
32,"Private",113364,"Bachelors",13,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Private",390157,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
24,"Private",410439,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,15,"United-States","<=50K"
23,"Private",166527,"Some-college",10,"Never-married","Exec-managerial","Own-child","Other","Female",0,0,40,"United-States","<=50K"
38,"Private",405284,"Bachelors",13,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States","<=50K"
28,"Private",138269,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",258550,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Private",268147,"9th",5,"Never-married","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Private",54411,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"?","<=50K"
23,"Private",157951,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
37,"Private",238049,"9th",5,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,30,"El-Salvador","<=50K"
25,"Private",183575,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"?",192644,"HS-grad",9,"Never-married","?","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",216129,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,1408,50,"United-States","<=50K"
23,"State-gov",279243,"Some-college",10,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",278391,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,25,"Nicaragua","<=50K"
20,"Private",238685,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
25,"Private",193773,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,35,"United-States","<=50K"
35,"Private",127306,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",14344,0,40,"United-States",">50K"
20,"Local-gov",188950,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,25,"United-States","<=50K"
29,"Private",77572,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
23,"Federal-gov",163870,"Some-college",10,"Never-married","Armed-Forces","Other-relative","White","Male",0,0,40,"United-States","<=50K"
21,"Private",240063,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States","<=50K"
23,"Local-gov",336010,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,32,"United-States","<=50K"
21,"?",170070,"Some-college",10,"Never-married","?","Not-in-family","White","Female",0,0,10,"United-States","<=50K"
24,"Private",149457,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
25,"Private",378322,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,2001,50,"United-States","<=50K"
29,"Federal-gov",196912,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
31,"Private",126402,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","Black","Female",0,0,60,"United-States","<=50K"
31,"Local-gov",80058,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,64,"United-States","<=50K"
25,"Private",146117,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,42,"United-States","<=50K"
33,"Private",160216,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,32,"?","<=50K"
22,"Private",50163,"9th",5,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
37,"Private",94334,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,25,"United-States","<=50K"
32,"Local-gov",177794,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
20,"Private",117244,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,45,"United-States","<=50K"
20,"Private",229414,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,30,"United-States","<=50K"
34,"Local-gov",209213,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","Black","Male",0,0,15,"United-States","<=50K"
37,"Self-emp-not-inc",29054,"Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",0,0,84,"United-States","<=50K"
36,"Local-gov",101481,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
34,"Private",54850,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,1590,50,"United-States","<=50K"
30,"Private",293512,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
28,"Private",375655,"Bachelors",13,"Never-married","Sales","Unmarried","White","Male",0,0,50,"United-States","<=50K"
26,"Private",162302,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
26,"Private",194352,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
24,"Private",194096,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Female",0,0,45,"United-States","<=50K"
20,"Private",215495,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"Mexico","<=50K"
28,"Private",22422,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Private",300275,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
22,"Private",110684,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States","<=50K"
31,"Private",61308,"10th",6,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",219262,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",71379,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
29,"Private",242597,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
25,"Private",204536,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
25,"Local-gov",176616,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
31,"Private",156493,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Federal-gov",100345,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,43,"United-States","<=50K"
34,"Local-gov",143766,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"United-States","<=50K"
31,"Private",121308,"11th",7,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"State-gov",158291,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",455361,"9th",5,"Never-married","Other-service","Unmarried","White","Male",0,0,35,"Mexico","<=50K"
26,"Private",142506,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,35,"United-States","<=50K"
36,"Private",185325,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,37,"United-States","<=50K"
21,"Private",383603,"10th",6,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
34,"Private",226629,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Mexico","<=50K"
37,"Private",149297,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K"
28,"Local-gov",202558,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
26,"Private",105787,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,36,"United-States","<=50K"
21,"Private",205838,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,37,"United-States","<=50K"
23,"Private",115326,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
23,"Local-gov",304386,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",183557,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",351381,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
38,"Private",52963,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
25,"Private",75821,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
27,"Private",187746,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
22,"Private",157145,"Assoc-voc",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,"United-States","<=50K"
34,"State-gov",221966,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
34,"Self-emp-not-inc",112650,"7th-8th",4,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
29,"Local-gov",375655,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
33,"?",102130,"Some-college",10,"Never-married","?","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",175540,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
26,"Local-gov",202286,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private",509500,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",4787,0,45,"United-States",">50K"
23,"Private",187513,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,32,"United-States","<=50K"
33,"Private",408813,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
27,"Private",209292,"HS-grad",9,"Never-married","Sales","Other-relative","Black","Female",0,0,32,"Dominican-Republic","<=50K"
27,"Private",244402,"Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",">50K"
27,"Private",34701,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",162312,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Male",0,0,20,"Philippines","<=50K"
26,"Private",130931,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
26,"Local-gov",337867,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,40,"United-States","<=50K"
26,"Local-gov",104614,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
39,"Private",319248,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,25,"Mexico","<=50K"
34,"Local-gov",236415,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,18,"United-States","<=50K"
27,"Private",211184,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,52,"United-States","<=50K"
21,"Private",136610,"12th",8,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,32,"United-States","<=50K"
20,"Private",201799,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,13,"United-States","<=50K"
29,"Private",150717,"Assoc-voc",11,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Private",216639,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",399022,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,24,"United-States","<=50K"
34,"Private",154874,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",4416,0,30,"United-States","<=50K"
20,"Private",94744,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,20,"United-States","<=50K"
32,"Private",133861,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",13550,0,48,"United-States",">50K"
24,"Private",240137,"1st-4th",2,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,55,"Mexico","<=50K"
25,"Private",323139,"Bachelors",13,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,35,"United-States","<=50K"
24,"Private",36058,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
33,"Self-emp-not-inc",112952,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,48,"United-States","<=50K"
26,"Local-gov",73392,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K"
31,"Local-gov",33124,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
24,"Private",145964,"Bachelors",13,"Never-married","Exec-managerial","Unmarried","White","Male",0,0,40,"United-States",">50K"
21,"Private",267040,"10th",6,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
31,"Private",186144,"7th-8th",4,"Never-married","Machine-op-inspct","Not-in-family","Other","Female",0,0,40,"Mexico","<=50K"
20,"Federal-gov",178517,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
31,"Local-gov",127651,"10th",6,"Never-married","Transport-moving","Other-relative","White","Male",0,1741,40,"United-States","<=50K"
28,"Private",173611,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"Private",352207,"Assoc-voc",11,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K"
27,"Private",177057,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",251603,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",313702,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"State-gov",196827,"Assoc-acdm",12,"Never-married","Tech-support","Own-child","White","Male",0,0,10,"United-States","<=50K"
26,"Private",285004,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Male",0,0,35,"South","<=50K"
39,"Private",144608,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"?",">50K"
31,"Private",226443,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
30,"Private",366065,"Some-college",10,"Never-married","Craft-repair","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
23,"Private",225724,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,25,"United-States","<=50K"
21,"Private",30619,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
34,"Private",61272,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",40295,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,99,"United-States","<=50K"
23,"Federal-gov",55465,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
21,"Private",211301,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,8,"United-States","<=50K"
24,"Private",152176,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,39,"United-States","<=50K"
31,"Self-emp-not-inc",111423,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
21,"Private",131473,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,20,"Vietnam","<=50K"
25,"Private",190418,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,30,"Canada","<=50K"
35,"Private",186035,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",100605,"HS-grad",9,"Never-married","Sales","Own-child","Other","Male",0,0,40,"Puerto-Rico","<=50K"
27,"Private",147340,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
20,"Private",62865,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
26,"Private",164737,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",208725,"Bachelors",13,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
22,"Private",138513,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
25,"Private",177147,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Local-gov",314819,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"Private",115945,"Doctorate",16,"Never-married","Adm-clerical","Own-child","White","Male",0,0,18,"United-States","<=50K"
27,"Private",176972,"Assoc-voc",11,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Self-emp-not-inc",31095,"Assoc-voc",11,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
40,"Private",130834,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private",107411,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
29,"Private",106179,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"Canada","<=50K"
23,"Private",234460,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,40,"Dominican-Republic","<=50K"
27,"Private",182540,"11th",7,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private",130438,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private",213421,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
