"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source"
2645,"El Loa Airport","Calama","Chile","CJC","SCCF",-22.498199462890625,-68.90360260009766,7543,"-4","S","America/Santiago","airport","OurAirports"
2648,"Teniente Vidal Airport","Coyhaique","Chile","GXQ","SCCY",-45.594200134277344,-72.1061019897461,1020,"-4","S","America/Santiago","airport","OurAirports"
2650,"Comodoro Arturo Merino BenÃ­tez International Airport","Santiago","Chile","SCL","SCEL",-33.393001556396484,-70.78579711914062,1555,"-4","S","America/Santiago","airport","OurAirports"
2653,"FutaleufÃº Airport","Futaleufu","Chile","FFU","SCFT",-43.18920135498047,-71.8510971069336,1148,"-4","S","America/Santiago","airport","OurAirports"
2659,"Vallenar Airport","Vallenar","Chile","VLR","SCLL",-28.596399307250977,-70.75599670410156,1725,"-4","S","America/Santiago","airport","OurAirports"
2660,"De La Independencia Airport","Rancagua","Chile","QRC","SCRG",-34.17369842529297,-70.77570343017578,1446,"-4","S","America/Santiago","airport","OurAirports"
2663,"Eulogio SÃ¡nchez Airport","Santiago","Chile","\N","SCTB",-33.456298828125,-70.54669952392578,2129,"-4","S","America/Santiago","airport","OurAirports"
2668,"ChachoÃ¡n Airport","Ambato","Ecuador","ATF","SEAM",-1.2120699882507324,-78.57460021972656,8502,"-5","U","America/Guayaquil","airport","OurAirports"
2671,"Mariscal Lamar Airport","Cuenca","Ecuador","CUE","SECU",-2.88947,-78.984398,8306,"-5","U","America/Guayaquil","airport","OurAirports"
2674,"Gualaquiza Airport","Gualaquiza","Ecuador","\N","SEGZ",-3.4232099056243896,-78.56700134277344,2640,"-5","U","America/Guayaquil","airport","OurAirports"
2675,"Atahualpa Airport","Ibarra","Ecuador","\N","SEIB",0.33841899037361145,-78.13639831542969,7304,"-5","U","America/Guayaquil","airport","OurAirports"
2676,"Km 192 Airport","Km-192","Ecuador","\N","SEKK",0.18420299887657168,-79.39199829101562,1247,"-5","U","America/Guayaquil","airport","OurAirports"
2678,"Cotopaxi International Airport","Latacunga","Ecuador","LTX","SELT",-0.906833,-78.615799,9205,"-5","U","America/Guayaquil","airport","OurAirports"
2679,"Jose Maria Velasco Ibarra Airport","Macara","Ecuador","MRR","SEMA",-4.37823009491,-79.94100189210002,1508,"-5","U","America/Guayaquil","airport","OurAirports"
2680,"Coronel E Carvajal Airport","Macas","Ecuador","XMS","SEMC",-2.299170017242432,-78.12079620361328,3452,"-5","U","America/Guayaquil","airport","OurAirports"
2688,"Mariscal Sucre International Airport","Quito","Ecuador","UIO","SEQM",-0.129166666667,-78.3575,7841,"-5","U","America/Guayaquil","airport","OurAirports"
2689,"Chimborazo Airport","Riobamba","Ecuador","\N","SERB",-1.6534299850463867,-78.65609741210938,9151,"-5","U","America/Guayaquil","airport","OurAirports"
2692,"Santo Domingo de Los Colorados Airport","Santo Domingo","Ecuador","\N","SESD",-0.2482219934463501,-79.21440124511719,1714,"-5","U","America/Guayaquil","airport","OurAirports"
2695,"Mayor Galo Torres Airport","Tena","Ecuador","\N","SETE",-0.9867669939994812,-77.81950378417969,1708,"-5","U","America/Guayaquil","airport","OurAirports"
2697,"Teniente Coronel Luis a Mantilla Airport","Tulcan","Ecuador","TUA","SETU",0.8095059990882874,-77.70809936523438,9649,"-5","U","America/Guayaquil","airport","OurAirports"
2705,"El Eden Airport","Armenia","Colombia","AXM","SKAR",4.452780000000001,-75.7664,3990,"-5","U","America/Bogota","airport","OurAirports"
2708,"Palonegro Airport","Bucaramanga","Colombia","BGA","SKBG",7.1265,-73.1848,3897,"-5","U","America/Bogota","airport","OurAirports"
2709,"El Dorado International Airport","Bogota","Colombia","BOG","SKBO",4.70159,-74.1469,8361,"-5","U","America/Bogota","airport","OurAirports"
2713,"Camilo Daza International Airport","Cucuta","Colombia","CUC","SKCC",7.927569999999999,-72.5115,1096,"-5","U","America/Bogota","airport","OurAirports"
2715,"Alfonso Bonilla Aragon International Airport","Cali","Colombia","CLO","SKCL",3.54322,-76.3816,3162,"-5","U","America/Bogota","airport","OurAirports"
2723,"Guaymaral Airport","Guaymaral","Colombia","\N","SKGY",4.81233,-74.0649,8390,"-5","U","America/Bogota","airport","OurAirports"
2724,"Perales Airport","Ibague","Colombia","IBE","SKIB",4.42161,-75.1333,2999,"-5","U","America/Bogota","airport","OurAirports"
2725,"San Luis Airport","Ipiales","Colombia","IPI","SKIP",0.861925,-77.6718,9765,"-5","U","America/Bogota","airport","OurAirports"
2729,"Enrique Olaya Herrera Airport","Medellin","Colombia","EOH","SKMD",6.220549,-75.590582,4949,"-5","U","America/Bogota","airport","OurAirports"
2733,"La Nubia Airport","Manizales","Colombia","MZL","SKMZ",5.0296,-75.4647,6871,"-5","U","America/Bogota","airport","OurAirports"
